idEntrenador,Temporada,Equipo,Nun,Non,División,Edad,PJ,PG,PE,PP,Non
49,1998-99,Werder Bremen,,,1ª,37,4,3,0,1,
49,1999-00,Werder Bremen,,,1ª,38,34,13,8,13,
49,2000-01,Werder Bremen,,,1ª,39,34,15,8,11,
49,2001-02,Werder Bremen,,,1ª,40,34,17,5,12,
49,2002-03,Werder Bremen,,,1ª,41,34,16,4,14,
49,2003-04,Werder Bremen,,,1ª,42,34,22,8,4,
49,2004-05,Werder Bremen,,,1ª,43,34,18,5,11,
49,2005-06,Werder Bremen,,,1ª,44,34,21,7,6,
49,2006-07,Werder Bremen,,,1ª,45,34,20,6,8,
49,2007-08,Werder Bremen,,,1ª,46,34,20,6,8,
49,2008-09,Werder Bremen,,,1ª,47,34,12,9,13,
49,2009-10,Werder Bremen,,,1ª,48,34,17,10,7,
49,2010-11,Werder Bremen,,,1ª,49,34,10,11,13,
49,2011-12,Werder Bremen,,,1ª,50,34,11,9,14,
49,2012-13,Werder Bremen,,,1ª,51,33,8,10,15,
49,2014-15,Eintracht Frankfurt,,,1ª,53,34,11,10,13,
49,2015-16,Hannover 96,,,1ª,54,11,1,0,10,
49,2020-21,Werder Bremen,,,1ª,59,1,0,0,1,
50,2007-08,Girondins de Bordeaux,,,1ª,42,38,22,9,7,
50,2008-09,Girondins de Bordeaux,,,1ª,43,38,24,8,6,
50,2009-10,Girondins de Bordeaux,,,1ª,44,38,19,7,12,
50,2013-14,PSG,,,1ª,48,38,27,8,3,
50,2014-15,PSG,,,1ª,49,38,24,11,3,
50,2015-16,PSG,,,1ª,50,38,30,6,2,
50,2022-23,Olympique Lyonnais,,,1ª,57,28,14,6,8,
50,2023-24,Olympique Lyonnais,,,1ª,58,4,0,1,3,
51,2002-03,Athletic Club B,,,2ªB,38,38,19,9,10,
51,2003-04,Athletic Club,,,1ª,39,38,15,11,12,
51,2004-05,Athletic Club,,,1ª,40,38,14,9,15,
51,2006-07,Espanyol,,,1ª,42,38,12,13,13,
51,2007-08,Espanyol,,,1ª,43,38,13,9,16,
51,2008-09,Olympiacos,,,,44,-,-,-,-,
51,2009-10,Villarreal,,,1ª,45,20,7,5,8,
51,2011-12,Olympiacos,,,,47,-,-,-,-,
51,2012-13,Valencia,,,1ª,48,24,14,5,5,
51,2013-14,Athletic Club,,,1ª,49,38,20,10,8,
51,2014-15,Athletic Club,,,1ª,50,38,15,10,13,
51,2015-16,Athletic Club,,,1ª,51,38,18,8,12,
51,2016-17,Athletic Club,,,1ª,52,38,19,6,13,
51,2017-18,Barcelona,,,1ª,53,38,28,9,1,
51,2018-19,Barcelona,,,1ª,54,38,26,9,3,
51,2019-20,Barcelona,,,1ª,55,19,12,4,3,
51,2022-23,Athletic Club,,,1ª,58,38,14,9,15,
51,2023-24,Athletic Club,,,1ª,59,26,14,7,5,
52,2008-09,Espanyol,,,1ª,36,19,9,5,5,
52,2009-10,Espanyol,,,1ª,37,38,11,11,16,
52,2010-11,Espanyol,,,1ª,38,38,15,4,19,
52,2011-12,Espanyol,,,1ª,39,38,12,10,16,
52,2012-13,Espanyol,,,1ª,40,13,2,3,8,
52,2012-13,Southampton,,,1ª,40,16,4,7,5,
52,2013-14,Southampton,,,1ª,41,38,15,11,12,
52,2014-15,Tottenham,,,1ª,42,38,19,7,12,
52,2015-16,Tottenham,,,1ª,43,38,19,13,6,
52,2016-17,Tottenham,,,1ª,44,38,26,8,4,
52,2017-18,Tottenham,,,1ª,45,38,23,8,7,
52,2018-19,Tottenham,,,1ª,46,38,23,2,13,
52,2019-20,Tottenham,,,1ª,47,12,3,5,4,
52,2020-21,PSG,,,1ª,48,21,15,2,4,
52,2021-22,PSG,,,1ª,49,38,26,8,4,
52,2023-24,Chelsea,,,1ª,51,25,10,5,10,
53,1969-70,Feyenoord,,,,44,-,-,-,-,
53,1970-71,Feyenoord,,,,45,-,-,-,-,
53,1971-72,Feyenoord,,,,46,-,-,-,-,
53,1972-73,Feyenoord,,,,47,-,-,-,-,
53,1973-74,Sevilla,,,2ª,48,15,5,5,5,
53,1975-76,Brugge,,,,50,-,-,-,-,
53,1976-77,Brugge,,,,51,-,-,-,-,
53,1977-78,Brugge,,,,52,-,-,-,-,
53,1978-79,Brugge,,,,53,-,-,-,-,
53,1979-80,Standard Liège,,,,54,-,-,-,-,
53,1980-81,Standard Liège,,,,55,-,-,-,-,
53,1981-82,Hamburger,,,1ª,56,34,18,12,4,
53,1982-83,Hamburger,,,1ª,57,34,20,12,2,
53,1983-84,Hamburger,,,1ª,58,34,21,6,7,
53,1984-85,Hamburger,,,1ª,59,34,14,9,11,
53,1985-86,Hamburger,,,1ª,60,34,17,5,12,
53,1986-87,Hamburger,,,1ª,61,34,19,9,6,
54,1995-96,Lierse,,,,41,-,-,-,-,
54,1997-98,Brugge,,,,43,-,-,-,-,
54,1998-99,Brugge,,,,44,-,-,-,-,
54,1999-00,PSV,,,1ª,45,34,27,3,4,
54,2000-01,PSV,,,1ª,46,34,25,8,1,
54,2001-02,PSV,,,1ª,47,34,20,8,6,
54,2002-03,Kaiserslautern,,,1ª,48,31,10,9,12,
54,2003-04,Kaiserslautern,,,1ª,49,18,5,3,10,
54,2003-04,Wolfsburg,,,1ª,49,7,3,2,2,
54,2004-05,Wolfsburg,,,1ª,50,34,15,3,16,
54,2005-06,Galatasaray,,,,51,-,-,-,-,
54,2006-07,Galatasaray,,,,52,-,-,-,-,
54,2007-08,Olympique de Marseille,,,1ª,53,29,16,7,6,
54,2008-09,Olympique de Marseille,,,1ª,54,38,22,11,5,
55,2015-16,Hoffenheim,,,1ª,28,14,7,2,5,
55,2016-17,Hoffenheim,,,1ª,29,34,16,14,4,
55,2017-18,Hoffenheim,,,1ª,30,34,15,10,9,
55,2018-19,Hoffenheim,,,1ª,31,34,13,12,9,
55,2019-20,RB Leipzig,,,1ª,32,34,18,12,4,
55,2020-21,RB Leipzig,,,1ª,33,34,19,8,7,
55,2021-22,Bayern München,,,1ª,34,34,24,5,5,
55,2022-23,Bayern München,,,1ª,35,25,15,7,3,
56,2010-11,Beira-Mar,,,1ª,36,21,5,10,6,
56,2011-12,Braga,,,1ª,37,30,19,5,6,
56,2012-13,Olympiacos,,,,38,-,-,-,-,
56,2013-14,Sporting de Portugal,,,1ª,39,30,20,7,3,
56,2014-15,Monaco,,,1ª,40,38,20,11,7,
56,2015-16,Monaco,,,1ª,41,38,17,14,7,
56,2016-17,Monaco,,,1ª,42,38,30,5,3,
56,2017-18,Monaco,,,1ª,43,38,24,8,6,
56,2018-19,Monaco,,,1ª,44,26,6,9,11,
56,2019-20,Monaco,,,1ª,45,18,8,4,6,
56,2021-22,Al-Hilal,,,,47,-,-,-,-,
57,2009-10,CSKA Moskva,,,,38,-,-,-,-,
57,2010-11,CSKA Moskva,,,,39,-,-,-,-,
57,2011-12,CSKA Moskva,,,,40,-,-,-,-,
57,2012-13,CSKA Moskva,,,,41,-,-,-,-,
57,2013-14,CSKA Moskva,,,,42,-,-,-,-,
57,2014-15,CSKA Moskva,,,,43,-,-,-,-,
57,2015-16,CSKA Moskva,,,,44,-,-,-,-,
57,2016-17,CSKA Moskva,,,,45,-,-,-,-,
57,2018-19,Vitesse,,,1ª,47,34,14,11,9,
57,2019-20,Vitesse,,,1ª,48,15,7,2,6,
57,2021-22,Rubin Kazan,,,,50,-,-,-,-,
58,1974-75,Hajduk Split,,,,41,-,-,-,-,
58,1975-76,Hajduk Split,,,,42,-,-,-,-,
58,1976-77,Ajax,,,,43,-,-,-,-,
58,1977-78,Ajax,,,,44,-,-,-,-,
58,1978-79,Hajduk Split,,,,45,-,-,-,-,
58,1979-80,Hajduk Split,,,,46,-,-,-,-,
58,1980-81,Anderlecht,,,,47,-,-,-,-,
58,1981-82,Anderlecht,,,,48,-,-,-,-,
58,1982-83,Anderlecht,,,,49,-,-,-,-,
58,1985-86,Avellino,,,1ª,52,22,5,8,9,
58,1986-87,Panathinaikos,,,,53,-,-,-,-,
58,1987-88,Porto,,,1ª,54,38,29,8,1,
58,1989-90,PSG,,,,56,-,-,-,-,
58,1990-91,Atlético de Madrid,,,1ª,57,37,17,12,8,
58,1991-92,Olympique de Marseille,,,,58,-,-,-,-,
58,1991-92,Benfica,,,,58,-,-,-,-,
58,1992-93,Benfica,,,1ª,59,10,5,2,3,
58,1993-94,Porto,,,1ª,60,17,9,6,2,
58,2000-01,Standard Liège,,,,67,-,-,-,-,
58,2000-01,Olympique de Marseille,,,1ª,67,5,2,1,2,
58,2001-02,Olympique de Marseille,,,1ª,68,11,4,5,2,
59,1984-85,Académica,,,1ª,38,7,1,0,6,
59,1990-91,Estrela da Amadora,,,1ª,44,15,4,5,6,
59,2000-01,Alverca,,,1ª,54,34,12,7,15,
59,2001-02,Benfica,,,1ª,55,18,10,5,3,
59,2002-03,Benfica,,,1ª,56,11,6,2,3,
59,2002-03,Braga,,,1ª,56,6,1,3,2,
59,2003-04,Braga,,,1ª,57,34,15,9,10,
59,2004-05,Braga,,,1ª,58,34,16,10,8,
59,2005-06,Braga,,,1ª,59,34,17,7,10,
59,2006-07,Porto,,,1ª,60,30,22,3,5,
59,2007-08,Porto,,,1ª,61,30,24,3,3,
59,2008-09,Porto,,,1ª,62,30,21,7,2,
59,2009-10,Porto,,,1ª,63,30,21,5,4,
59,2010-11,Málaga,,,1ª,64,9,2,1,6,
59,2010-11,Panathinaikos,,,,64,-,-,-,-,
59,2011-12,Panathinaikos,,,,65,-,-,-,-,
59,2012-13,Panathinaikos,,,,66,-,-,-,-,
59,2012-13,Sporting de Portugal,,,1ª,66,17,9,3,5,
59,2013-14,Braga,,,1ª,67,20,8,3,9,
59,2020-21,Boavista,,,1ª,74,25,7,7,11,
60,2011-12,Swansea,,,1ª,38,38,12,11,15,
60,2012-13,Liverpool,,,1ª,39,38,16,13,9,
60,2013-14,Liverpool,,,1ª,40,38,26,6,6,
60,2014-15,Liverpool,,,1ª,41,38,18,8,12,
60,2015-16,Liverpool,,,1ª,42,8,3,3,2,
60,2016-17,Celtic,,,,43,-,-,-,-,
60,2017-18,Celtic,,,,44,-,-,-,-,
60,2018-19,Celtic,,,,45,-,-,-,-,
60,2018-19,Leicester,,,1ª,45,10,5,2,3,
60,2019-20,Leicester,,,1ª,46,38,18,8,12,
60,2020-21,Leicester,,,1ª,47,38,20,6,12,
60,2021-22,Leicester,,,1ª,48,38,14,10,14,
60,2022-23,Leicester,,,1ª,49,28,7,4,17,
60,2023-24,Celtic,,,,50,-,-,-,-,
61,1996-97,Bodø/Glimt,,,,37,-,-,-,-,
61,1998-99,Rosenborg,,,,39,-,-,-,-,
61,2000-01,Brugge,,,,41,-,-,-,-,
61,2001-02,Brugge,,,,42,-,-,-,-,
61,2002-03,Brugge,,,,43,-,-,-,-,
61,2003-04,Brugge,,,,44,-,-,-,-,
61,2004-05,Brugge,,,,45,-,-,-,-,
61,2005-06,Olympiacos,,,,46,-,-,-,-,
61,2006-07,Olympiacos,,,,47,-,-,-,-,
61,2008-09,Heerenveen,,,1ª,49,34,17,9,8,
61,2009-10,Heerenveen,,,1ª,50,5,1,1,3,
61,2013-14,Elazığspor,,,1ª,54,9,2,1,6,
62,2001-02,Sparta Rotterdam,,,1ª,39,34,4,12,18,
62,2003-04,Barcelona,,,1ª,41,38,21,9,8,
62,2004-05,Barcelona,,,1ª,42,38,25,9,4,
62,2005-06,Barcelona,,,1ª,43,38,25,7,6,
62,2006-07,Barcelona,,,1ª,44,38,22,10,6,
62,2007-08,Barcelona,,,1ª,45,38,19,10,9,
62,2009-10,Galatasaray,,,1ª,47,34,19,7,8,
62,2010-11,Galatasaray,,,1ª,48,9,4,1,4,
63,1974-75,Liverpool,,,,55,-,-,-,-,
63,1975-76,Liverpool,,,,56,-,-,-,-,
63,1976-77,Liverpool,,,,57,-,-,-,-,
63,1977-78,Liverpool,,,,58,-,-,-,-,
63,1978-79,Liverpool,,,,59,-,-,-,-,
63,1979-80,Liverpool,,,,60,-,-,-,-,
63,1980-81,Liverpool,,,,61,-,-,-,-,
63,1981-82,Liverpool,,,,62,-,-,-,-,
63,1982-83,Liverpool,,,,63,-,-,-,-,
64,1948-49,Valladolid,,,1ª,38,26,10,2,14,
64,1949-50,Atlético de Madrid,,,1ª,39,26,15,3,8,
64,1950-51,Atlético de Madrid,,,1ª,40,30,17,6,7,
64,1951-52,Atlético de Madrid,,,1ª,41,30,16,5,9,
64,1952-53,Atlético de Madrid,,,1ª,42,17,6,3,8,
64,1952-53,CD Málaga,,,1ª,42,12,5,1,6,
64,1952-53,Deportivo de La Coruña,,,1ª,42,0,0,0,0,
64,1953-54,Sevilla,,,1ª,43,30,15,2,13,
64,1954-55,Sevilla,,,1ª,44,30,15,4,11,
64,1955-56,Sevilla,,,1ª,45,30,17,2,11,
64,1956-57,Sevilla,,,1ª,46,30,17,5,8,
64,1957-58,Barcelona,,,1ª,47,2,1,0,1,
64,1958-59,Barcelona,,,1ª,48,30,24,3,3,
64,1958-59,España,,,,48,1,1,0,0,
64,1958-59,España B,,,,48,1,1,0,0,
64,1959-60,Barcelona,,,1ª,49,30,22,2,6,
64,1959-60,España,,,,49,5,4,0,1,
64,1960-61,Inter,,,1ª,50,34,18,8,8,
64,1961-62,Inter,,,1ª,51,34,19,10,5,
64,1961-62,España,,,,51,3,1,0,2,
64,1962-63,Inter,,,1ª,52,34,19,11,4,
64,1963-64,Inter,,,1ª,53,34,23,8,3,
64,1964-65,Inter,,,1ª,54,34,22,10,2,
64,1965-66,Inter,,,1ª,55,34,20,10,4,
64,1966-67,Inter,,,1ª,56,34,19,10,5,
64,1967-68,Inter,,,1ª,57,30,13,7,10,
64,1968-69,Roma,,,1ª,58,30,10,10,10,
64,1969-70,Roma,,,1ª,59,30,8,12,10,
64,1970-71,Roma,,,1ª,60,24,5,15,4,
64,1971-72,Roma,,,1ª,61,30,13,9,8,
64,1972-73,Roma,,,1ª,62,24,6,8,10,
64,1973-74,Inter,,,1ª,63,16,6,6,4,
64,1979-80,Barcelona,,,1ª,69,11,6,4,1,
64,1980-81,Barcelona,,,1ª,70,25,14,5,6,
65,1995-96,Hamburger,,,1ª,42,26,12,8,6,
65,1996-97,Hamburger,,,1ª,43,32,9,10,13,
65,1998-99,Werder Bremen,,,1ª,45,22,6,7,9,
65,1999-00,Eintracht Frankfurt,,,1ª,46,17,9,3,5,
65,2000-01,Eintracht Frankfurt,,,1ª,47,19,6,2,11,
65,2000-01,Stuttgart,,,1ª,47,12,4,5,3,
65,2001-02,Stuttgart,,,1ª,48,34,13,11,10,
65,2002-03,Stuttgart,,,1ª,49,34,17,8,9,
65,2003-04,Stuttgart,,,1ª,50,34,18,10,6,
65,2004-05,Bayern München,,,1ª,51,34,24,5,5,
65,2005-06,Bayern München,,,1ª,52,34,22,9,3,
65,2006-07,Bayern München,,,1ª,53,19,10,4,5,
65,2007-08,Wolfsburg,,,1ª,54,34,15,9,10,
65,2008-09,Wolfsburg,,,1ª,55,34,21,6,7,
65,2009-10,Schalke 04,,,1ª,56,34,19,8,7,
65,2010-11,Schalke 04,,,1ª,57,26,9,6,11,
65,2010-11,Wolfsburg,,,1ª,57,8,3,3,2,
65,2011-12,Wolfsburg,,,1ª,58,34,13,5,16,
65,2012-13,Wolfsburg,,,1ª,59,8,1,2,5,
65,2013-14,Fulham,,,1ª,60,12,3,3,6,
65,2021-22,Hertha Berliner,,,1ª,68,8,3,1,4,
66,2008-09,Barcelona B,,,2ªB,38,38,15,15,8,
66,2009-10,Barcelona B,,,2ªB,39,38,22,10,6,
66,2010-11,Barcelona B,,,2ª,40,42,20,11,11,
66,2011-12,Roma,,,1ª,41,38,16,8,14,
66,2013-14,Celta de Vigo,,,1ª,43,38,14,7,17,
66,2014-15,Barcelona,,,1ª,44,38,30,4,4,
66,2015-16,Barcelona,,,1ª,45,38,29,4,5,
66,2016-17,Barcelona,,,1ª,46,38,28,6,4,
66,2018-19,España,,,,48,7,5,0,2,
66,2020-21,España,,,,50,18,7,10,1,
66,2021-22,España,,,,51,13,9,2,2,
66,2022-23,España,,,,52,7,3,2,2,
66,2023-24,PSG,,,1ª,53,23,16,6,1,
67,1956-57,Manchester United,,,,47,-,-,-,-,
67,1957-58,Manchester United,,,,48,-,-,-,-,
67,1963-64,Manchester United,,,,54,-,-,-,-,
67,1964-65,Manchester United,,,,55,-,-,-,-,
67,1965-66,Manchester United,,,,56,-,-,-,-,
67,1967-68,Manchester United,,,,58,-,-,-,-,
67,1968-69,Manchester United,,,,59,-,-,-,-,
68,2003-04,Rayo Vallecano,,,2ª,37,10,2,2,6,
68,2008-09,Real Madrid Castilla,,,2ªB,42,38,18,9,11,
68,2010-11,España Sub-20,,,,44,3,2,1,0,
68,2010-11,España Sub-19,,,,44,8,6,1,1,
68,2011-12,España Sub-20,,,,45,4,2,2,0,
68,2011-12,España Sub-19,,,,45,11,8,3,0,
68,2012-13,España Sub-21,,,,46,13,11,2,0,
68,2012-13,España Sub-20,,,,46,6,5,0,1,
68,2013-14,España Sub-21,,,,47,7,7,0,0,
68,2014-15,Porto,,,1ª,48,34,25,7,2,
68,2015-16,Porto,,,1ª,49,16,11,4,1,
68,2016-17,España,,,,50,10,7,3,0,
68,2017-18,España,,,,51,10,7,3,0,
68,2018-19,Real Madrid,,,1ª,52,10,4,2,4,
68,2019-20,Sevilla,,,1ª,53,38,19,13,6,
68,2020-21,Sevilla,,,1ª,54,38,24,5,9,
68,2021-22,Sevilla,,,1ª,55,38,18,16,4,
68,2022-23,Sevilla,,,1ª,56,7,1,2,4,
68,2022-23,Wolverhampton,,,1ª,56,23,9,4,10,
69,1991-92,Dynamo Moskva,,,,37,-,-,-,-,
69,1992-93,Dynamo Moskva,,,,38,-,-,-,-,
69,1995-96,Spartak Vladikavkaz,,,,41,-,-,-,-,
69,1996-97,Alania Vladikavkaz,,,,42,-,-,-,-,
69,2000-01,Dynamo Moskva,,,,46,-,-,-,-,
69,2002-03,CSKA Moskva,,,,48,-,-,-,-,
69,2003-04,CSKA Moskva,,,,49,-,-,-,-,
69,2004-05,CSKA Moskva,,,,50,-,-,-,-,
69,2005-06,CSKA Moskva,,,,51,-,-,-,-,
69,2006-07,CSKA Moskva,,,,52,-,-,-,-,
69,2007-08,CSKA Moskva,,,,53,-,-,-,-,
69,2008-09,CSKA Moskva,,,,54,-,-,-,-,
69,2009-10,Dynamo Kyiv,,,,55,-,-,-,-,
69,2010-11,Dynamo Kyiv,,,,56,-,-,-,-,
70,1978-79,Dynamo Berlin,,,,31,-,-,-,-,
70,1979-80,Dynamo Berlin,,,,32,-,-,-,-,
70,1980-81,Dynamo Berlin,,,,33,-,-,-,-,
70,1981-82,Dynamo Berlin,,,,34,-,-,-,-,
70,1982-83,Dynamo Berlin,,,,35,-,-,-,-,
70,1983-84,Dynamo Berlin,,,,36,-,-,-,-,
70,1984-85,Dynamo Berlin,,,,37,-,-,-,-,
70,1985-86,Dynamo Berlin,,,,38,-,-,-,-,
70,1986-87,Dynamo Berlin,,,,39,-,-,-,-,
70,1987-88,Dynamo Berlin,,,,40,-,-,-,-,
70,1988-89,Dynamo Berlin,,,,41,-,-,-,-,
71,2000-01,Saint-Étienne,,,1ª,36,12,2,4,6,
71,2007-08,Le Mans,,,1ª,43,38,14,11,13,
71,2008-09,Lille,,,1ª,44,38,17,13,8,
71,2009-10,Lille,,,1ª,45,38,21,7,10,
71,2010-11,Lille,,,1ª,46,38,21,13,4,
71,2011-12,Lille,,,1ª,47,38,21,11,6,
71,2012-13,Lille,,,1ª,48,38,16,14,8,
71,2013-14,Roma,,,1ª,49,38,26,7,5,
71,2014-15,Roma,,,1ª,50,38,19,13,6,
71,2015-16,Roma,,,1ª,51,19,9,7,3,
71,2016-17,Olympique de Marseille,,,1ª,52,29,14,8,7,
71,2017-18,Olympique de Marseille,,,1ª,53,38,22,11,5,
71,2018-19,Olympique de Marseille,,,1ª,54,38,18,7,13,
71,2019-20,Olympique Lyonnais,,,1ª,55,19,9,4,6,
71,2020-21,Olympique Lyonnais,,,1ª,56,38,22,10,6,
71,2023-24,Napoli,,,1ª,59,12,6,3,3,
72,2009-10,Atalanta,,,1ª,40,13,3,4,6,
72,2011-12,Juventus,,,1ª,42,38,23,15,0,
72,2012-13,Juventus,,,1ª,43,23,16,4,3,
72,2013-14,Juventus,,,1ª,44,38,33,3,2,
72,2016-17,Chelsea,,,1ª,47,38,30,3,5,
72,2017-18,Chelsea,,,1ª,48,38,21,7,10,
72,2019-20,Inter,,,1ª,50,38,24,10,4,
72,2020-21,Inter,,,1ª,51,38,28,7,3,
72,2021-22,Tottenham,,,1ª,52,28,17,5,6,
72,2022-23,Tottenham,,,1ª,53,28,15,4,9,
73,1985-86,Ajax,,,,38,-,-,-,-,
73,1986-87,Ajax,,,,39,-,-,-,-,
73,1987-88,Ajax,,,,40,-,-,-,-,
73,1988-89,Barcelona,,,1ª,41,38,23,11,4,
73,1989-90,Barcelona,,,1ª,42,38,23,5,10,
73,1990-91,Barcelona,,,1ª,43,32,21,6,5,
73,1991-92,Barcelona,,,1ª,44,38,23,9,6,
73,1992-93,Barcelona,,,1ª,45,38,25,8,5,
73,1993-94,Barcelona,,,1ª,46,38,25,6,7,
73,1994-95,Barcelona,,,1ª,47,38,18,10,10,
73,1995-96,Barcelona,,,1ª,48,40,21,13,6,
74,1973-74,Ipswich Town,,,,40,-,-,-,-,
74,1974-75,Ipswich Town,,,,41,-,-,-,-,
74,1975-76,Ipswich Town,,,,42,-,-,-,-,
74,1977-78,Ipswich Town,,,,44,-,-,-,-,
74,1978-79,Ipswich Town,,,,45,-,-,-,-,
74,1979-80,Ipswich Town,,,,46,-,-,-,-,
74,1980-81,Ipswich Town,,,,47,-,-,-,-,
74,1981-82,Ipswich Town,,,,48,-,-,-,-,
74,1990-91,PSV,,,1ª,57,34,23,7,4,
74,1991-92,PSV,,,1ª,58,34,25,8,1,
74,1992-93,Sporting de Portugal,,,1ª,59,34,17,11,6,
74,1993-94,Sporting de Portugal,,,1ª,60,11,8,1,2,
74,1993-94,Porto,,,1ª,60,17,12,4,1,
74,1994-95,Porto,,,1ª,61,34,29,4,1,
74,1995-96,Porto,,,1ª,62,27,20,5,2,
74,1996-97,Barcelona,,,1ª,63,42,28,6,8,
74,1998-99,PSV,,,1ª,65,34,17,10,7,
74,1999-00,Newcastle,,,1ª,66,32,14,9,9,
74,2000-01,Newcastle,,,1ª,67,38,14,9,15,
74,2001-02,Newcastle,,,1ª,68,38,21,8,9,
74,2002-03,Newcastle,,,1ª,69,38,21,6,11,
74,2003-04,Newcastle,,,1ª,70,38,13,17,8,
74,2004-05,Newcastle,,,1ª,71,4,0,2,2,
75,1986-87,Köln,,,1ª,33,27,12,8,7,
75,1987-88,Köln,,,1ª,34,34,18,12,4,
75,1988-89,Köln,,,1ª,35,34,18,9,7,
75,1989-90,Köln,,,1ª,36,34,17,9,8,
75,1990-91,Stuttgart,,,1ª,37,20,11,6,3,
75,1991-92,Stuttgart,,,1ª,38,38,21,10,7,
75,1992-93,Stuttgart,,,1ª,39,34,12,12,10,
75,1993-94,Stuttgart,,,1ª,40,20,5,8,7,
75,1994-95,Beşiktaş,,,,41,-,-,-,-,
75,1995-96,Beşiktaş,,,,42,-,-,-,-,
75,1996-97,Bayer Leverkusen,,,1ª,43,34,21,6,7,
75,1997-98,Bayer Leverkusen,,,1ª,44,34,14,13,7,
75,1998-99,Bayer Leverkusen,,,1ª,45,34,17,12,5,
75,1999-00,Bayer Leverkusen,,,1ª,46,34,21,10,3,
75,2000-01,Bayer Leverkusen,,,1ª,47,8,3,3,2,
75,2002-03,Austria Wien,,,,49,-,-,-,-,
75,2004-05,Fenerbahçe,,,,51,-,-,-,-,
75,2005-06,Fenerbahçe,,,,52,-,-,-,-,
75,2008-09,Köln,,,1ª,55,34,11,6,17,
75,2009-10,Fenerbahçe,,,1ª,56,34,23,5,6,
75,2010-11,Eintracht Frankfurt,,,1ª,57,7,0,3,4,
75,2013-14,Bursaspor,,,1ª,60,26,9,7,10,
76,1952-53,Stade de Reims,,,,33,-,-,-,-,
76,1954-55,Stade de Reims,,,,35,-,-,-,-,
76,1955-56,Stade de Reims,,,,36,-,-,-,-,
76,1958-59,Stade de Reims,,,,39,-,-,-,-,
76,1960-61,Stade de Reims,,,,41,-,-,-,-,
76,1962-63,Stade de Reims,,,,43,-,-,-,-,
76,1967-68,Saint-Étienne,,,,48,-,-,-,-,
76,1968-69,Saint-Étienne,,,,49,-,-,-,-,
76,1969-70,Saint-Étienne,,,,50,-,-,-,-,
76,1970-71,Saint-Étienne,,,,51,-,-,-,-,
76,1971-72,Saint-Étienne,,,,52,-,-,-,-,
77,1990-91,Schiedam,,,1ª,43,34,8,8,18,
77,1991-92,Dordrecht,,,1ª,44,1,0,0,1,
77,1994-95,PSV,,,1ª,47,18,12,2,4,
77,1995-96,PSV,,,1ª,48,34,24,5,5,
77,1996-97,PSV,,,1ª,49,34,24,5,5,
77,1997-98,PSV,,,1ª,50,34,21,9,4,
77,1998-99,Rangers,,,,51,-,-,-,-,
77,1999-00,Rangers,,,,52,-,-,-,-,
77,2000-01,Rangers,,,,53,-,-,-,-,
77,2001-02,Rangers,,,,54,-,-,-,-,
77,2004-05,Borussia Mönchengladbach,,,1ª,57,18,4,6,8,
77,2007-08,Zenit,,,,60,-,-,-,-,
77,2008-09,Zenit,,,,61,-,-,-,-,
77,2009-10,AZ Alkmaar,,,1ª,62,18,11,4,3,
77,2012-13,PSV,,,1ª,65,34,22,3,9,
77,2013-14,AZ Alkmaar,,,1ª,66,25,9,7,9,
77,2014-15,Sunderland,,,1ª,67,9,3,3,3,
77,2015-16,Sunderland,,,1ª,68,8,0,3,5,
77,2016-17,Fenerbahçe,,,1ª,69,34,18,10,6,
77,2017-18,Sparta Rotterdam,,,1ª,70,17,5,1,11,
77,2018-19,Utrecht,,,1ª,71,29,14,6,9,
77,2019-20,Feyenoord,,,1ª,72,14,11,3,0,
77,2020-21,Feyenoord,,,1ª,73,34,16,11,7,
78,2015-16,Lazio,,,1ª,39,7,4,0,3,
78,2016-17,Lazio,,,1ª,40,38,21,7,10,
78,2017-18,Lazio,,,1ª,41,38,21,9,8,
78,2018-19,Lazio,,,1ª,42,38,17,8,13,
78,2019-20,Lazio,,,1ª,43,38,24,6,8,
78,2020-21,Lazio,,,1ª,44,38,21,5,12,
78,2021-22,Inter,,,1ª,45,38,25,9,4,
78,2022-23,Inter,,,1ª,46,38,23,3,12,
78,2023-24,Inter,,,1ª,47,25,21,3,1,
79,2002-03,Iraklis,,,,40,-,-,-,-,
79,2004-05,APOEL,,,,42,-,-,-,-,
79,2008-09,APOEL,,,,46,-,-,-,-,
79,2009-10,APOEL,,,,47,-,-,-,-,
79,2010-11,APOEL,,,,48,-,-,-,-,
79,2011-12,APOEL,,,,49,-,-,-,-,
79,2012-13,APOEL,,,,50,-,-,-,-,
79,2022-23,Panathinaikos,,,,60,-,-,-,-,
79,2023-24,Panathinaikos,,,,61,-,-,-,-,
80,2010-11,Paços de Ferreira,,,1ª,40,30,10,11,9,
80,2011-12,Paços de Ferreira,,,1ª,41,3,1,1,1,
80,2011-12,Vitória de Guimarães,,,1ª,41,28,14,3,11,
80,2012-13,Vitória de Guimarães,,,1ª,42,30,11,7,12,
80,2013-14,Vitória de Guimarães,,,1ª,43,30,10,5,15,
80,2014-15,Vitória de Guimarães,,,1ª,44,34,15,10,9,
80,2015-16,Benfica,,,1ª,45,34,29,1,4,
80,2016-17,Benfica,,,1ª,46,34,25,7,2,
80,2017-18,Benfica,,,1ª,47,34,25,6,3,
80,2018-19,Benfica,,,1ª,48,15,10,2,3,
80,2021-22,Spartak Moskva,,,,51,-,-,-,-,
